Id,GPA,Gender,breakfast,calories_chicken,calories_day,calories_scone,coffee,comfort_food_reasons_coded,cook,comfort_food_reasons_coded.1,cuisine,diet_current_coded,drink,eating_changes_coded,eating_changes_coded1,eating_out,employment,ethnic_food,exercise,father_education,fav_cuisine_coded,fav_food,fries,fruit_day,grade_level,greek_food,healthy_feeling,ideal_diet_coded,income,indian_food,italian_food,life_rewarding,marital_status,mother_education,nutritional_check,on_off_campus,parents_cook,pay_meal_out,persian_food,self_perception_weight,soup,sports,thai_food,tortilla_calories,turkey_calories,veggies_day,vitamins,waffle_calories
3722,3.744402841,2,2,588,4,568,2,2,3,2,3,1,1,8,4,8,6,4,2,8,5,5,2,6,4,1,5,8,3,3,5,5,6,3,3,4,2,3,7,5,2,1,1,838,348,3,2,1218
3723,3.846702789,2,1,690,3,626,1,4,2,3,4,8,1,3,7,6,7,6,7,8,4,1,9,1,9,3,9,4,1,6,6,8,2,6,9,1,4,9,1,2,2,2,1,992,346,3,2,825
3724,2.892528656,2,1,437,3,542,1,3,4,3,1,5,1,7,1,1,3,8,5,9,4,3,2,8,3,7,7,7,1,7,7,6,9,6,3,1,9,1,4,9,2,2,2,1259,629,4,1,1331
3725,3.424023276,2,1,566,2,650,2,4,5,2,5,3,1,1,7,1,7,8,6,9,8,6,2,8,9,1,3,6,2,5,2,3,7,6,2,5,3,3,2,7,2,1,2,1470,654,1,2,1023
3726,3.643443737,1,1,498,4,699,1,5,1,3,7,1,1,2,4,9,8,1,6,4,5,5,5,3,9,6,1,6,7,9,8,9,4,3,2,6,4,6,6,3,1,1,2,1263,288,3,1,668
3727,3.600873269,2,2,670,3,446,2,3,1,2,7,1,1,5,2,7,7,7,7,3,6,5,3,4,2,2,6,5,2,9,4,7,8,8,1,3,9,5,4,5,1,1,1,606,664,1,1,792
3728,2.275176616,2,2,466,4,397,2,2,5,3,8,2,1,9,5,2,9,9,5,3,7,5,3,5,3,5,6,1,5,7,1,3,3,7,4,7,6,7,8,2,1,1,1,1226,812,1,1,855
3729,2.846300211,1,1,439,3,789,2,2,3,1,5,7,2,2,7,1,5,5,8,7,7,5,4,6,6,1,7,9,7,5,7,3,9,3,2,1,1,7,8,3,2,1,2,1205,316,2,2,590
3730,3.635914535,1,2,706,4,373,1,4,2,5,9,4,2,8,9,2,6,4,2,8,5,9,9,6,3,7,2,7,7,8,5,5,1,7,1,3,5,8,9,6,2,1,1,486,476,2,1,534
3731,3.075517616,2,1,512,2,843,1,3,2,3,3,4,2,3,5,1,3,5,6,7,7,9,1,7,2,8,4,4,7,8,7,5,6,6,4,6,6,8,5,6,2,2,1,999,761,5,1,764
3732,2.17908769,2,2,765,4,536,2,3,2,8,9,7,1,9,4,2,2,2,6,7,2,7,3,4,4,1,2,9,4,7,8,7,9,1,8,3,8,2,9,1,2,1,2,1299,387,4,1,759
3733,2.520255246,2,1,619,2,702,1,1,2,7,5,4,2,8,2,6,7,1,2,4,3,9,4,8,6,8,2,9,9,3,2,6,9,9,9,3,5,6,2,1,2,1,1,1171,317,4,2,1391
3734,1.993172712,1,2,525,2,692,1,3,5,4,7,3,1,1,6,5,1,8,3,2,9,9,4,5,8,6,7,9,7,5,6,1,9,8,7,6,4,6,4,6,2,1,2,1459,439,3,1,655
3735,3.415731416,1,2,514,3,378,1,2,2,2,2,2,1,8,8,9,1,9,4,2,1,4,8,2,5,7,8,8,2,3,2,8,4,3,6,4,2,4,5,5,1,2,1,543,532,1,1,1169
3736,3.523313233,2,1,793,3,814,2,5,3,8,2,1,1,4,4,3,5,7,7,9,3,7,5,7,2,8,7,8,2,9,5,1,6,8,9,8,3,5,8,8,1,1,1,642,795,1,2,963
3737,1.274179461,2,2,405,4,595,2,1,1,4,6,6,2,4,2,1,9,4,2,8,6,1,2,2,9,8,1,7,4,8,3,1,4,8,3,6,1,2,5,6,2,2,2,1159,601,3,1,1182
3738,2.586361442,1,2,600,4,812,2,5,5,6,8,7,2,2,9,3,7,5,9,7,5,3,4,2,8,7,3,5,1,6,6,5,4,9,1,4,5,5,4,4,1,1,1,1459,542,4,2,811
3739,2.103069271,2,2,680,3,482,2,2,1,2,5,4,1,9,9,3,9,8,2,5,2,8,5,5,6,4,6,3,8,9,9,3,5,1,7,5,5,5,7,5,2,2,1,1017,403,4,2,1320
3740,3.369699604,2,1,459,4,638,1,1,3,6,4,2,2,9,6,6,3,4,7,6,3,7,7,2,8,6,6,1,9,1,4,8,4,1,7,5,3,4,3,9,1,1,1,630,775,5,1,559
3741,2.480333451,1,1,678,2,513,2,4,4,1,2,3,1,4,5,8,9,8,4,5,1,3,9,5,5,6,5,4,2,6,7,8,7,9,5,3,4,1,4,8,1,1,2,1050,564,5,1,676
3742,2.322174727,1,1,466,3,376,1,4,2,2,6,3,1,3,4,8,5,3,3,8,7,7,4,3,9,5,4,7,6,6,4,3,5,8,8,6,1,2,8,6,1,2,1,799,391,4,2,1371
3743,1.06369372,2,2,719,4,578,2,5,4,4,4,5,2,6,4,3,2,2,9,6,4,6,2,1,3,2,8,1,6,6,4,2,3,8,5,8,2,1,7,1,1,1,1,943,483,3,1,881
3744,1.47566001,2,1,719,4,384,1,2,2,9,1,4,1,3,4,1,3,4,5,7,7,4,8,6,8,8,5,8,4,3,6,2,8,6,4,8,7,3,2,4,1,1,2,1247,532,1,2,764
3745,3.826528323,2,1,534,4,346,2,3,1,3,6,3,1,7,7,7,5,1,7,6,9,9,1,2,2,4,1,7,6,2,2,1,2,4,4,6,8,4,6,9,1,1,2,273,673,1,1,844
3746,3.883990544,2,2,679,4,489,1,4,1,5,1,8,2,1,5,8,3,4,9,8,9,8,5,4,3,4,4,1,2,9,8,1,5,4,9,9,2,1,9,1,1,1,2,1044,412,2,1,1330
3747,2.381118123,2,2,620,4,663,1,5,1,6,1,2,2,1,5,7,1,4,2,2,1,2,2,6,8,7,7,6,7,1,1,9,3,4,4,1,2,1,1,7,1,2,2,1356,733,2,1,484
3748,2.621581372,2,2,549,2,704,2,1,3,9,2,7,1,3,8,6,3,7,2,8,7,1,6,3,9,9,5,6,1,5,2,2,4,4,7,8,7,3,4,9,1,2,1,1084,457,5,2,1277
3749,1.745907788,2,1,616,4,814,2,4,1,3,7,2,1,7,9,3,6,2,5,7,6,5,8,5,1,4,9,1,7,9,8,1,4,4,4,9,7,1,6,7,2,1,1,1305,807,3,2,1372
3750,1.3136945,2,1,467,3,897,2,4,1,2,3,2,1,8,5,7,2,5,9,4,1,4,1,2,8,2,3,4,3,2,9,6,3,6,8,9,6,5,6,1,1,1,2,830,490,5,2,1112
3751,1.119306638,2,1,601,3,604,2,5,1,9,7,7,2,6,3,3,7,8,2,7,1,6,3,4,6,9,7,9,4,3,5,9,8,5,2,9,7,5,2,8,2,2,2,1168,626,4,2,764
3752,1.529011758,2,2,608,2,783,1,4,4,8,1,4,1,1,9,4,8,6,5,3,7,4,9,4,7,3,7,4,7,2,4,3,1,5,1,6,3,7,1,1,2,2,1,1426,695,2,2,968
3753,1.16206207,1,2,639,3,574,2,3,2,6,7,2,2,8,7,6,6,2,1,7,6,4,6,6,4,4,6,8,4,6,1,9,8,9,7,6,9,7,7,3,1,2,1,1426,518,5,2,1168
3754,3.122819351,1,1,680,3,380,2,5,3,9,8,1,1,2,5,2,9,8,9,5,3,6,7,3,6,4,3,9,5,1,7,7,4,9,2,5,2,4,2,1,1,1,1,1282,669,4,2,948
3755,1.705600612,1,1,436,4,608,2,4,5,5,2,1,1,5,7,6,9,9,2,6,9,8,5,6,6,6,3,4,4,3,3,4,6,5,5,2,4,4,8,2,1,2,1,824,883,1,2,676
3756,2.494189869,1,1,677,2,480,2,1,3,5,4,2,2,3,2,7,5,8,1,1,7,8,9,1,7,6,9,6,4,8,7,8,1,4,7,8,1,6,5,3,1,1,2,1047,710,5,2,833
3757,1.175138969,1,2,601,2,550,2,2,2,3,2,2,1,4,8,4,1,9,6,2,1,2,9,2,1,4,1,4,3,2,6,4,3,7,7,1,9,9,9,5,2,2,2,298,318,2,2,1308
3758,1.951989743,1,1,607,2,357,2,5,2,3,5,4,1,1,6,4,7,4,5,3,4,7,9,6,4,1,4,5,1,9,8,7,5,9,2,3,5,1,3,3,1,2,1,1176,826,2,2,1235
3759,1.393040101,2,1,701,2,589,2,2,4,3,6,4,2,5,4,9,4,4,7,8,1,3,1,8,7,4,5,6,3,4,8,5,5,7,1,9,1,4,9,3,1,2,1,109,738,5,1,1135
3760,2.958915533,2,2,696,4,360,1,2,3,5,2,4,1,1,9,2,1,7,2,8,3,8,4,2,9,6,1,9,7,8,9,1,4,1,3,4,8,5,4,3,2,1,2,1279,390,1,1,1243
3761,3.764648286,1,2,403,2,755,2,4,4,7,1,4,1,1,1,8,3,9,3,3,4,2,4,6,3,6,1,7,7,7,6,5,2,5,8,3,6,1,9,4,2,1,1,700,515,3,1,636
3762,2.884772695,1,1,604,4,781,2,3,5,9,1,7,1,4,8,5,3,8,7,4,9,4,6,5,3,9,6,2,8,1,3,6,6,7,7,2,5,9,7,3,2,2,2,1385,375,4,2,731
3763,3.001529454,1,1,732,2,836,2,3,1,8,4,2,2,2,8,4,7,3,3,1,7,1,3,4,1,6,9,7,5,2,7,7,9,8,5,9,2,1,7,8,1,1,1,646,865,5,1,1378
3764,2.242217429,2,2,720,3,505,2,4,2,6,4,7,2,2,9,7,3,2,7,6,7,1,7,3,3,9,1,7,3,8,1,4,8,9,1,1,1,5,5,3,1,2,1,113,619,3,1,1295
3765,1.578024294,1,2,773,4,645,1,5,5,5,5,1,1,7,8,4,8,7,1,2,2,9,3,1,9,6,6,5,3,1,2,9,1,2,3,6,3,2,1,6,1,2,2,694,555,3,1,1284
3766,2.202273684,2,2,765,3,640,1,2,5,7,9,3,2,8,6,5,9,1,4,2,8,7,3,8,5,3,5,9,9,9,5,6,6,5,9,4,3,7,1,3,2,2,2,1406,593,4,1,1371
3767,2.214389582,1,2,455,2,833,2,4,4,1,7,7,1,6,3,7,5,5,8,3,4,6,3,2,7,3,9,3,4,3,4,3,1,3,3,6,5,7,9,9,2,1,1,1179,873,1,2,569
3768,3.308569201,2,1,792,4,771,2,2,5,4,1,8,2,5,1,4,9,3,3,1,2,2,6,1,6,9,9,8,6,5,4,1,5,4,5,7,5,1,8,4,2,1,1,1223,591,3,2,610
3769,3.765222287,2,2,453,2,304,1,1,3,9,3,5,1,5,7,4,8,4,8,8,6,7,4,9,3,9,5,6,7,5,7,2,4,2,9,6,2,1,6,3,1,2,2,818,396,3,1,917
3770,2.746334145,1,2,647,3,592,2,5,1,1,1,6,1,8,3,4,4,4,2,8,1,6,9,7,3,8,1,4,9,9,1,2,3,7,4,1,7,4,8,6,2,2,1,724,373,1,2,587
3771,1.493321208,1,2,474,2,639,1,1,2,8,1,3,1,9,3,4,2,5,6,7,7,5,2,4,2,5,1,4,1,2,9,4,4,4,5,1,5,8,4,5,2,1,2,1151,440,5,2,1010
3772,3.622978922,1,2,567,4,700,2,4,3,8,5,6,1,7,1,3,6,7,2,2,2,6,4,2,5,1,1,9,2,7,7,2,5,5,9,4,1,2,8,1,2,1,2,1162,858,4,1,640
3773,1.713101791,1,1,648,2,886,2,1,2,2,8,1,2,2,6,8,6,4,7,5,9,4,2,7,3,6,3,9,7,6,6,9,7,9,1,3,6,7,1,1,2,2,1,702,433,1,2,593
3774,2.101239366,1,1,597,3,556,2,5,2,3,5,6,2,5,4,1,8,3,1,5,5,8,8,2,1,8,9,7,8,2,1,3,8,7,2,2,2,9,8,3,2,2,2,370,520,1,2,1397
3775,2.378358333,1,2,515,2,752,1,2,3,6,6,7,1,7,6,6,6,7,7,4,8,2,9,3,6,3,2,2,8,5,4,5,3,7,1,1,6,1,9,7,1,1,2,1352,884,3,2,779
3776,2.785044197,1,2,745,3,874,1,5,5,8,1,5,2,8,9,6,7,4,5,6,2,1,7,6,2,8,5,6,1,4,1,3,4,5,9,5,6,1,7,2,1,2,1,1285,743,1,1,908
3777,3.446187569,2,1,797,2,743,1,3,5,7,1,3,1,2,6,8,7,1,1,2,8,6,3,7,6,2,9,8,9,2,8,1,9,9,5,6,8,3,5,3,1,2,2,716,841,4,2,1304
3778,2.182458267,1,1,655,2,622,1,5,1,3,1,6,1,2,6,5,6,9,6,2,6,6,5,1,2,6,6,7,5,7,1,2,4,9,4,2,1,2,5,5,2,2,1,385,398,2,1,1206
3779,1.240569154,2,2,467,4,889,2,1,1,1,3,5,2,9,2,4,4,1,3,4,7,6,3,2,1,6,2,2,5,9,2,4,5,6,5,1,9,6,7,8,2,1,1,1097,261,3,1,461
3780,1.418522288,2,2,728,4,469,1,5,2,8,3,2,1,7,8,2,5,2,7,7,2,9,2,1,3,4,6,7,1,1,7,8,7,6,4,2,6,2,4,4,2,2,2,351,844,3,1,708
3781,2.471559076,2,1,585,4,496,1,3,2,8,8,5,1,8,5,4,7,5,1,4,3,4,2,9,6,5,1,7,4,7,7,7,2,3,6,3,5,4,3,2,1,1,1,722,828,2,1,1322
3782,2.301473805,2,2,571,4,333,2,3,5,5,3,7,2,9,5,7,2,5,3,2,3,7,7,1,3,9,7,6,1,9,6,4,6,8,6,2,5,5,9,9,1,2,1,1469,685,3,1,658
3783,2.821891668,1,2,596,3,892,1,1,5,9,2,3,1,8,3,7,6,2,8,5,9,4,7,7,1,2,4,3,9,3,7,5,1,2,5,4,1,4,5,8,1,1,2,882,888,1,1,450
3784,3.414419662,1,2,641,2,436,2,3,2,9,9,5,2,1,4,8,6,1,9,7,5,6,3,4,8,6,7,6,2,1,5,6,4,5,7,9,1,7,2,1,1,2,2,574,294,3,1,1053
3785,3.692495051,2,2,421,2,333,2,4,5,8,3,8,2,8,7,1,4,7,7,5,6,2,4,2,2,4,5,4,4,1,4,3,7,7,8,4,3,5,5,1,1,1,2,1187,748,5,1,525
3786,3.577677556,2,2,477,3,838,2,5,2,4,8,2,1,1,1,8,6,8,7,5,5,7,6,9,5,2,3,7,4,8,9,7,8,7,9,8,3,7,2,4,1,1,2,859,452,4,2,626
3787,2.931354826,2,2,532,4,338,2,3,2,5,1,4,2,3,4,4,1,9,6,2,7,7,6,5,3,9,5,7,8,8,2,2,7,8,5,3,6,6,3,1,1,1,1,1480,776,5,2,1113
3788,3.842193503,2,1,607,3,708,2,3,4,1,8,2,1,1,8,5,4,5,8,4,3,7,8,2,8,9,4,5,5,2,2,9,1,1,4,7,1,7,5,4,1,1,2,741,550,2,2,1392
3789,3.303554038,1,1,594,2,801,1,5,4,6,5,6,2,7,8,3,2,5,5,1,3,4,7,8,9,9,6,8,7,3,7,5,9,7,3,3,2,2,7,5,1,1,1,535,322,4,2,707
3790,3.518127244,2,1,451,2,670,1,2,1,2,2,4,1,2,7,2,4,2,5,6,7,6,3,1,9,7,6,3,1,7,2,1,3,7,8,5,5,1,2,5,1,2,1,879,701,4,2,536
3791,2.72422236,1,1,756,4,900,1,1,2,8,5,8,1,8,1,7,4,8,2,8,6,6,6,9,7,1,7,5,3,6,9,2,8,8,9,2,9,9,8,3,1,1,2,1296,848,3,1,1164
3792,2.071255599,1,2,646,2,668,2,3,3,2,8,8,2,4,7,3,1,6,2,3,5,1,7,3,4,9,7,7,1,3,1,7,1,6,5,7,8,2,5,8,2,2,2,333,528,5,1,1089
3793,1.881955968,1,2,527,2,318,2,1,1,5,5,5,1,9,5,1,2,1,6,8,6,9,4,7,1,2,8,5,3,2,9,1,8,9,9,5,4,1,4,5,2,1,2,995,791,1,2,851
3794,2.117568453,2,1,547,2,463,1,5,1,8,2,4,2,9,6,7,1,9,7,9,3,7,6,1,2,4,8,8,1,4,6,6,5,6,1,9,7,7,7,5,1,1,1,292,797,3,1,1196
3795,2.500428481,2,2,571,3,612,2,4,2,7,6,5,1,1,9,5,8,5,9,9,7,2,2,4,3,3,5,9,2,2,5,1,6,8,3,7,5,5,6,3,2,1,2,1370,583,3,2,1068
3796,1.677790882,2,2,551,4,651,2,2,4,5,4,2,2,7,7,2,6,8,8,4,6,7,5,6,5,6,5,6,6,9,8,4,2,3,1,6,6,2,6,9,1,2,2,119,296,3,1,809
3797,2.883586394,2,2,527,3,795,1,3,1,6,4,1,1,4,9,7,8,9,9,3,9,1,9,1,3,7,5,7,1,3,5,8,2,3,8,3,5,8,4,6,2,1,1,441,360,2,1,994
3798,1.743114164,2,2,519,2,784,1,5,5,8,9,2,2,4,8,9,6,7,1,3,2,1,5,7,1,9,1,3,6,6,2,1,1,1,5,6,3,7,8,4,1,2,2,1041,424,5,2,886
3799,3.739891989,2,1,428,4,327,2,4,1,4,5,5,2,4,9,8,2,8,3,2,2,4,5,9,5,6,7,2,6,1,4,6,7,3,4,2,3,1,3,1,2,1,1,570,646,4,2,802
3800,3.428639209,1,2,674,3,303,2,5,2,3,4,8,2,4,4,9,8,1,3,2,1,1,2,6,9,6,7,3,2,4,6,2,6,5,6,9,3,1,2,4,1,1,2,1019,393,5,1,995
3801,2.985293903,2,1,566,2,383,1,1,3,6,9,5,1,8,2,2,7,1,5,1,6,5,1,9,9,4,7,2,1,9,3,2,2,9,9,8,7,3,3,4,2,2,1,934,498,2,1,537
3802,2.439929662,2,2,636,4,587,2,4,3,4,5,1,1,5,2,7,1,7,7,4,4,7,3,7,1,2,4,9,8,2,4,4,5,1,8,8,1,3,6,6,1,2,2,578,886,5,2,747
3803,1.625858678,1,1,712,3,444,1,5,1,8,9,4,2,6,4,6,8,6,5,3,9,2,8,2,8,7,6,6,8,6,7,5,4,9,3,1,6,2,1,1,2,2,1,716,322,4,2,1352
3804,3.67763478,2,2,406,3,738,1,4,5,3,1,2,2,5,3,1,6,5,7,9,4,6,1,1,7,7,1,1,5,6,7,7,9,3,7,4,2,7,8,3,2,1,2,1159,473,2,1,791
3805,1.739535211,2,1,705,3,833,2,5,4,5,8,2,2,1,5,7,7,2,4,4,9,1,9,6,6,9,5,8,8,1,1,3,6,4,7,1,6,1,4,8,2,2,2,1428,342,3,1,882
3806,1.870611186,1,2,546,3,835,1,4,3,1,2,7,1,2,6,3,7,9,3,3,2,1,2,3,5,8,8,3,6,7,7,7,8,1,8,9,6,2,6,3,1,1,2,1132,744,1,2,468
3807,3.001617519,2,1,497,2,695,2,3,5,2,9,7,2,9,9,3,2,2,7,8,3,6,6,6,3,2,6,2,4,7,7,5,3,8,1,6,9,1,8,7,2,2,1,124,487,2,2,1075
3808,2.957229092,2,1,702,2,428,1,3,2,7,8,3,2,3,5,3,5,3,4,6,1,6,8,7,1,9,6,5,7,7,3,9,5,2,7,4,2,9,8,3,2,1,1,1280,673,3,1,865
3809,3.13902532,2,2,562,2,714,2,3,2,8,2,5,1,7,7,1,4,6,9,1,7,6,2,9,6,8,2,3,1,6,9,7,2,6,7,5,5,1,7,2,1,2,2,1337,381,2,2,834
3810,3.164678111,2,1,631,3,489,1,3,2,8,3,8,1,5,4,4,5,4,7,1,3,9,1,4,7,4,7,9,1,6,6,4,1,8,9,5,2,6,5,6,1,1,2,500,459,4,1,685
3811,2.387167072,2,2,693,3,839,2,5,1,7,1,2,1,6,7,1,7,7,5,3,1,3,3,7,7,7,7,5,1,5,1,1,4,8,5,6,6,4,6,8,1,2,2,448,603,3,1,1383
3812,2.150910859,2,2,619,2,320,2,4,1,6,8,8,1,6,2,7,1,4,3,3,8,8,4,8,9,4,8,8,3,6,4,9,7,5,3,8,1,1,6,6,2,1,1,1007,854,4,2,696
3813,1.306693191,2,1,649,3,505,2,3,2,4,1,5,1,2,8,9,5,7,6,1,8,2,4,5,9,9,1,1,8,7,8,3,9,4,7,4,5,2,7,3,1,1,2,128,265,2,2,587
3814,1.121007333,2,2,622,2,429,2,4,2,8,9,8,1,7,2,4,1,9,4,9,7,4,7,2,1,7,5,3,6,7,7,5,2,4,1,7,6,9,4,7,2,1,2,1384,296,4,1,686
3815,3.132272326,2,1,693,2,618,1,4,4,6,1,3,2,7,1,7,5,5,9,8,1,1,5,6,3,6,6,7,6,1,8,9,3,5,2,8,6,2,2,8,1,1,1,832,369,2,2,1205
3816,1.685174408,1,1,663,2,645,2,1,4,7,8,5,2,3,5,6,7,9,7,3,7,2,9,8,9,4,3,5,3,9,9,3,7,9,9,6,6,7,6,9,1,2,1,1170,344,1,1,1081
3817,2.893172562,2,2,463,3,317,1,3,3,7,2,1,1,2,3,6,1,4,6,9,6,5,2,5,8,2,3,6,6,2,2,8,7,2,5,6,8,5,1,2,1,1,2,943,711,5,1,1136
3818,2.099873138,2,1,487,3,487,1,5,1,3,1,4,2,3,9,2,1,8,1,3,8,2,9,5,9,3,7,8,1,1,9,5,1,3,8,2,6,4,4,8,1,2,2,1180,816,5,2,1043
3819,1.213420169,1,2,620,2,456,2,1,4,8,6,1,1,6,6,5,8,3,2,2,4,3,5,5,4,1,6,3,9,5,3,6,2,7,2,4,2,1,1,4,1,1,1,1487,605,2,1,485
3820,1.669806987,2,2,754,2,811,2,4,2,4,5,2,1,1,6,1,3,5,8,9,3,2,9,2,5,9,7,5,7,7,9,5,8,8,2,8,1,7,5,8,1,2,1,344,775,4,2,1038
3821,2.633860302,1,1,573,4,842,1,4,5,3,9,8,1,3,2,1,5,8,4,9,5,1,3,8,9,1,3,3,8,5,2,4,5,5,8,6,5,3,6,4,1,2,2,1430,725,1,2,965
3822,2.096487205,1,2,694,2,878,1,5,2,9,4,6,1,4,7,3,2,4,2,9,5,9,4,8,5,8,4,3,3,6,4,7,6,5,8,8,9,4,1,2,1,1,2,888,667,1,2,959
3823,3.7274919,2,2,516,4,897,1,5,1,4,2,6,1,5,3,3,5,6,7,2,1,7,9,9,4,5,1,6,1,9,5,5,2,6,3,1,9,7,7,4,2,1,2,1390,781,1,2,526
3824,2.052669061,2,2,723,4,349,2,3,4,2,4,5,2,1,9,2,2,2,6,5,5,9,9,4,6,5,3,7,1,1,3,2,3,8,1,4,5,1,5,5,2,2,2,154,282,2,1,1211
3825,2.340737789,2,2,714,4,885,1,4,2,4,3,1,1,3,3,9,5,7,5,8,1,1,2,4,6,9,4,1,7,7,7,7,9,1,7,7,2,1,8,9,1,2,1,272,638,2,2,652
3826,1.607043074,1,1,635,3,691,2,2,3,9,8,8,1,4,8,7,5,9,5,3,1,6,6,1,4,9,4,5,2,8,8,8,1,3,7,9,9,3,5,5,2,2,1,722,537,3,1,565
3827,2.09473865,2,2,423,4,585,1,4,2,8,2,5,1,5,9,3,9,9,1,8,2,8,8,3,4,4,5,1,2,4,1,7,4,6,1,5,1,5,2,2,1,1,1,985,415,2,1,1322
3828,2.754154985,1,1,694,3,643,2,4,2,6,8,2,1,5,5,2,6,8,2,1,7,1,7,8,7,5,3,7,1,4,9,3,3,5,9,4,1,1,5,5,2,2,1,907,544,4,1,480
3829,1.639565108,1,1,491,2,647,1,4,3,5,9,7,2,4,9,7,2,2,2,7,2,2,2,2,3,4,1,1,2,2,4,8,3,6,1,9,2,8,8,6,1,1,1,310,829,4,1,709
3830,2.3470177,2,2,503,4,349,1,3,1,2,4,5,1,8,6,6,8,8,8,7,8,6,3,3,8,8,1,1,5,2,8,1,9,9,7,3,7,8,9,1,1,2,2,610,649,3,2,1281
3831,1.803676854,2,1,557,4,703,1,2,5,2,4,2,1,2,4,4,3,3,9,4,1,4,8,1,8,8,1,9,6,8,9,7,9,9,6,1,4,9,8,3,1,1,2,713,771,4,2,1281
3832,2.907117056,2,1,433,2,894,1,2,3,1,9,1,1,8,1,8,4,5,5,1,9,5,2,3,1,1,5,6,7,4,5,6,6,5,9,7,8,4,3,5,1,1,2,733,398,3,2,1147
3833,3.359163781,1,2,480,4,587,1,3,2,9,7,3,1,6,8,9,5,1,4,3,6,6,6,6,7,7,1,8,8,3,8,9,9,3,7,8,8,2,1,4,1,2,2,1052,528,5,1,1042
3834,1.938488133,2,2,659,4,869,1,1,1,8,5,5,1,1,4,8,4,2,1,4,3,6,6,5,4,9,8,2,7,7,4,4,1,1,5,8,4,2,6,6,1,2,1,678,458,3,2,1211
3835,3.228087254,1,2,762,2,356,2,5,5,8,9,3,2,9,9,6,5,7,6,6,7,3,4,1,6,3,2,3,7,1,3,8,6,9,6,1,7,4,6,6,1,2,1,567,502,2,1,564
3836,3.073724283,2,2,550,2,676,2,5,5,7,7,3,1,7,7,5,7,3,1,6,8,1,5,7,1,9,4,1,7,1,8,2,3,5,9,4,3,4,2,1,2,1,1,705,658,2,2,924
3837,1.410171221,2,1,750,4,451,2,5,1,8,2,6,1,8,5,2,4,2,4,7,8,7,2,1,1,3,4,6,8,7,3,9,9,2,8,6,4,2,2,4,2,1,2,441,740,2,2,1289
3838,1.862945532,1,1,435,2,302,2,1,4,1,2,6,1,6,6,7,6,3,1,8,3,3,4,2,3,6,8,1,9,9,7,1,1,2,8,6,8,3,8,3,1,2,1,822,514,2,1,1124
3839,2.154759592,1,1,417,2,497,2,5,1,3,1,7,1,2,9,4,1,7,6,4,5,1,8,8,7,6,1,7,4,1,8,1,5,1,4,3,4,3,5,9,2,2,2,1132,694,2,2,542
3840,1.522556928,2,1,573,2,419,2,3,4,4,4,6,1,8,8,2,8,2,3,7,8,3,1,2,6,2,1,1,4,3,9,9,6,7,7,6,5,7,4,3,2,2,1,849,809,5,2,709
3841,1.499972594,1,1,421,4,401,2,4,1,4,4,8,2,4,8,5,1,3,2,9,4,4,7,6,3,6,5,5,9,9,4,6,6,6,7,3,2,4,9,9,2,1,2,901,297,4,1,684
3842,1.30035526,2,2,630,4,698,1,5,4,1,2,6,1,7,8,3,4,2,1,8,3,9,9,1,6,7,8,9,4,8,8,6,8,8,3,4,9,2,3,4,1,1,1,313,342,5,2,618
3843,3.899040842,1,1,436,2,806,1,2,1,1,2,1,2,1,8,9,8,8,8,7,7,3,8,7,7,4,4,9,5,5,3,4,3,5,9,3,5,5,3,7,1,1,2,372,563,2,1,527
3844,2.84207019,1,2,401,2,448,2,2,1,1,8,6,1,8,9,9,4,9,4,7,5,5,3,2,9,5,6,1,6,7,3,2,2,2,8,2,8,2,4,7,1,1,1,992,759,5,2,455
3845,2.743720952,1,1,575,3,658,1,4,2,3,6,3,2,6,3,4,3,5,3,7,6,4,4,7,7,1,8,9,4,1,8,5,1,7,8,7,1,2,3,8,1,1,2,303,331,2,2,453
3846,1.980177766,2,1,604,2,715,2,5,3,2,4,5,1,4,4,2,9,3,3,9,9,1,1,7,3,2,5,2,7,7,6,9,7,5,8,8,6,4,4,7,2,1,1,434,485,1,2,917
3847,3.532677278,2,1,594,3,785,1,3,3,3,4,2,1,5,4,5,1,6,1,8,9,1,5,2,8,4,2,9,6,4,1,2,6,4,8,3,4,3,1,7,1,1,2,913,480,3,1,871
3848,1.591429385,1,2,558,4,679,2,3,2,5,7,2,1,8,5,6,3,6,6,8,1,1,3,9,3,7,8,1,8,6,1,9,3,3,7,2,8,7,7,7,2,1,2,222,778,3,2,658
3849,2.501663596,2,2,589,4,454,1,1,1,4,6,6,2,1,5,6,3,2,6,6,6,1,1,4,5,9,4,5,1,7,7,5,9,7,5,4,4,1,9,9,2,2,1,683,564,2,1,821
3850,1.671887535,2,1,587,4,836,2,4,4,2,4,4,2,3,2,6,4,4,1,9,5,4,9,5,2,9,8,8,4,9,5,9,3,3,8,6,6,6,1,7,1,1,2,1475,312,3,2,1357
3851,3.878178929,1,1,407,2,468,1,1,4,3,4,2,2,1,4,7,6,6,6,1,3,8,4,9,9,1,2,7,4,1,3,3,3,5,5,6,5,7,1,2,2,1,2,1094,808,1,2,1255
3852,2.564257959,1,1,421,4,534,1,5,5,8,9,6,2,1,6,6,6,6,8,1,5,8,1,1,9,6,2,6,3,7,1,6,9,1,9,7,1,6,7,2,1,2,2,1241,688,1,1,473
3853,2.125674408,2,1,538,4,425,1,4,4,8,3,1,2,6,1,6,8,2,1,1,8,6,2,2,4,4,9,6,5,6,5,1,8,9,2,5,7,2,1,7,2,1,1,199,390,5,1,543
